ticket_id,customer_id,issue_type,severity,resolution_time_hrs
13324,15717010,Billing,Medium,9.0
13325,15643828,Card Problem,Low,
13326,15643828,Card Problem,Medium,5.4
13327,15733361,App Bug,Low,3.9
13328,15733361,App Bug,Low,4.2
13329,15632051,Loan Query,Medium,6.3
13330,15632051,Login Issue,High,31.7
13331,15632051,Loan Query,Low,3.2
13332,15780409,Fraud Alert,High,18.9
13333,15780409,Loan Query,High,28.6
13334,15590337,App Bug,High,48.1
13335,15590337,Login Issue,Medium,6.3
13336,15634551,Login Issue,Medium,6.5
13337,15634551,Loan Query,Low,3.8
13338,15728043,Billing,Low,1.2
13339,15728043,App Bug,Medium,10.3
13340,15728043,App Bug,High,25.5
13341,15682454,Loan Query,High,26.5
13342,15682454,Card Problem,High,25.1
13343,15758513,Login Issue,Low,1.3
13344,15772604,Loan Query,Medium,10.5
13345,15772604,Card Problem,Medium,unknown
13346,15809585,Fraud Alert,Medium,7.6
13347,15809585,Loan Query,Low,2.5
13348,15593778,Loan Query,High,35.7
13349,15593778,Loan Query,Critical,110.5
13350,15655360,App Bug,Low,3.5
13351,15655360,App Bug,Medium,7.2
13352,15655360,Card Problem,Low,4.4
13353,15655360,Billing,Low,3.8
13354,15780909,App Bug,Medium,16.1
13355,15757310,Login Issue,High,24.9
13356,15658409,Card Problem,High,30.4
13357,15658409,Fraud Alert,Low,4.8
13358,15810010,App Bug,Medium,9.2
13359,15810010,Card Problem,Medium,7.0
13360,15810010,Login Issue,High,14.4
13361,15810010,Loan Query,High,17.8
13362,15624374,Login Issue,High,-1
13363,15624374,Billing,Medium,7.4
13364,15624374,Login Issue,Medium,one hour
13365,15624374,App Bug,Medium,9.9
13366,15720083,Fraud Alert,Low,2.6
13367,15720083,Fraud Alert,Low,1.7
13368,15752294,Fraud Alert,High,35.2
13369,15752294,Card Problem,Medium,12.8
13370,15752294,Card Problem,Medium,7.3
13371,15743193,Login Issue,High,59.8
13372,15743193,Fraud Alert,  High  ,59.6
13373,15743193,App Bug,Low,4.9
13374,15696733,CARD PROBLEM,Critical,32.7
13375,15643523,  Card Problem  ,Low,2.3
13376,15643523,Loan Query,High,21.3
13377,15643523,Loan Query,Medium,8.8
13378,15716085,App Bug,Low,4.0
13379,15716085,Card Problem,High,44.7
13380,15716085,Loan Query,High,49.9
13381,15641688,Fraud Alert,Low,2.9
13382,15641688,Card Problem,Critical,80.2
13383,15641688,Billing,Low,1.2
13384,15641688,Fraud Alert,High,31.9
13385,15720123,App Bug,High,33.1
13386,15604732,Billing,Low,1.9
13387,15604732,Billing,Medium,8.6
13388,15604732,Loan Query,Low,2.1
13389,15807120,Billing,High,49.2
13390,15810891,Login Issue,Medium,-5.0
13391,15640407,Loan Query,Medium,6.5
13392,15778838,Billing,Medium,5.5
13393,15778838,Login Issue,Medium,4.4
13394,15778838,Card Problem,Medium,5.7
13395,15709256,Loan Query,Critical,30.1
ticket_13396,15709256,Loan Query,Low,1.6
13397,15729019,Login Issue,Medium,9.0
13398,15608588,Billing,Medium,8.9
13399,15608588,Loan Query,High,59.1
13400,15608588,Fraud Alert,Medium,15.7
13401,15608588,Fraud Alert,Low,2.4
13402,15610557,App Bug,High,22.5
13403,15610557,Card Problem,Medium,5.0
13404,15610557,Card Problem,Medium,5.9
13405,15744914,Loan Query,Medium,8.4
13406,15744914,Loan Query,Low,1.2
13407,15744914,Card Problem,Medium,4.5
13408,15594786,App Bug,Medium,11.5
13409,15649211,Card Problem,Medium,11.9
13410,15649211,App Bug,High,12.6
13411,89526732,App Bug,Low,1.3
13412,15766066,Login Issue,Low,2.2
13413,15724543,Login Issue,Medium,6.1
13414,15755084,Billing,Low,2.0
13415,15755084,Fraud Alert,High,35.9
13416,15730441,Loan Query,Low,unknown
13417,15690456,App Bug,  Medium  ,8.9
13418,15690456,Card Problem,Medium,6.2
13419,15570533,Fraud Alert,Medium,14.4
13420,15570533,Card Problem,Medium,12.8
13421,15570533,Login Issue,Medium,5.0
13422,15797692,Billing,High,28.0
13423,15698927,Loan Query,Critical,62.8
13424,15698927,Login Issue,Medium,6.0
13425,15698927,Loan Query,High,13.4
13426,15733444,Login Issue,Medium,10.3
13427,15733444,Card Problem,High,30.2
13428,15678057,  Card Problem  ,Medium,9.0
13429,15678057,Billing,Medium,4.8
13430,15678057,Fraud Alert,Low,1.8
13431,15678057,App Bug,High,21.0
13432,15638247,Login Issue,Low,1.8
13433,15674833,Card Problem,High,32.1
13434,15674833,Loan Query,Low,2.1
13435,15674833,App Bug,High,35.9
13436,15794297,Card Problem,Medium,11.8
13437,15737025,Loan Query,Low,2.0
13438,15615931,App Bug,  Medium  ,7.9
13439,15664860,Login Issue,Low,1.5
13440,15664860,Card Problem,Medium,999.0
13441,15664860,Loan Query,Critical,93.4
13442,15664539,Login Issue,Low,3.0
13443,15664539,Login Issue,Low,2.7
13444,15664539,Card Problem,Low,1.0
13445,15664539,Loan Query,Low,2.9
13446,15583692,Card Problem,High,22.0
13447,15693131,App Bug,Medium,9.1
13448,15796790,Card Problem,Low,1.6
13449,15796790,Loan Query,Medium,11.4
13450,15732437,App Bug,Low,4.7
13451,15732437,,Medium,10.5
13452,15732437,Fraud Alert,High,41.6
13453,15732437,Login Issue,Low,4.2
13454,15689322,Loan Query,N/A,16.8
13455,15596624,Fraud Alert,Critical,36.7
13456,15596624,App Bug,Low,1.9
13457,15601977,App Bug,Medium,4.3
13458,15601977,Fraud Alert,Medium,
13459,15601977,Login Issue,High,26.7
13460,15791006,App Bug,Low,1.5
13461,15791006,Loan Query,High,26.0
13462,15658768,Login Issue,High,37.9
13463,15658768,Card Problem,Low,4.1
13464,15658768,Fraud Alert,Low,1.2
13465,15613048,Loan Query,,20.6
13466,15613048,Fraud Alert,Medium,5.4
13467,15613048,App Bug,Low,4.3
13468,15662337,Fraud Alert,Low,2.5
13469,15662337,App Bug,Medium,9.1
13470,15682778,login issue,Medium,5.3
13471,15682778,Card Problem,Low,2.1
13472,15709354,App Bug,Medium,4.1
13473,15641091,Login Issue,Medium,11.8
13474,15603111,Loan Query,Medium,18.4
13475,15679693,Billing,Medium,8.1
13476,15788025,Billing,High,29.4
ticket_13477,15646168,App Bug,Low,2.9
13478,15646168,Login Issue,Critical,51.6
13479,15646168,Card Problem,Medium,10.9
13480,15726720,Login Issue,Low,2.7
13481,15726720,Loan Query,Medium,17.4
13482,15735799,App Bug,low,2.8
13483,15735799,Fraud Alert,Medium,9.9
13484,15735799,Billing,Unknown,1.1
13485,15668971,Loan Query,Medium,8.7
13486,15668971,App Bug,High,30.0
13487,15740043,Billing,Low,1.7
13488,15712264,Billing,Low,1.5
13489,15712264,App Bug,Low,2.3
13490,15589401,Loan Query,High,26.4
13491,15742019,Billing,Low,1.5
13492,15660611,Login Issue,Low,five
13493,15660611,Login Issue,Medium,7.0
13494,15607634,Card Problem,Medium,10.6
13495,15607634,App Bug,Medium,7.6
13496,15595036,Loan Query,Low,1.3
13497,15745794,App Bug,High,21.5
13498,15745794,Billing,Medium,
13499,15745794,Billing,Low,2.0
13500,15781689,Fraud Alert,Low,1.8
13501,15696054,App Bug,Medium,11.2
13502,15696054,Loan Query,Low,2.9
13503,15752467,App Bug,Medium,8.4
13504,15752467,App Bug,Low,2.7
13505,15597739,Loan Query,Low,2.4
13506,15723013,Login Issue,Medium,7.2
13507,15723013,Card Problem,Medium,6.5
13508,15723013,Billing,Medium,8.7
13509,15723013,Login Issue,Low,2.2
13510,15784148,Loan Query,Low,2.4
13511,15784148,Login Issue,Medium,11.1
13512,15784148,FRAUD ALERT,Low,3.0
13513,15784148,Card Problem,Low,2.1
13514,15638621,Login Issue,Medium,11.7
13515,15720924,Fraud Alert,Low,1.2
13516,15720924,Card Problem,Low,1.3
13517,15720924,Login Issue,High,27.2
13518,15566531,Loan Query,Medium,8.5
13519,15566531,Loan Query,Low,3.0
13520,15718064,Loan Query,Medium,5.3
13521,15718064,App Bug,Medium,8.4
13522,15718064,Login Issue,High,28.8
13523,15655335,Card Problem,Medium,7.2
13524,15655335,Billing,Medium,4.2
13525,15655335,Billing,Medium,4.8
13526,15607301,Login Issue,Low,2.5
13527,15607301,Loan Query,Medium,11.5
13528,15644280,Card Problem,High,23.5
13529,15708362,Loan Query,Low,2.0
13530,15708362,Fraud Alert,Low,2.5
13531,15708362,App Bug,Medium,4.7
13532,15730579,Fraud Alert,Low,2.6
13533,15791674,Fraud Alert,Medium,19.0
13534,15754599,Billing,Medium,-1.0
13535,15754599,Card Problem,Low,1.5
13536,15693690,Loan Query,Low,2.9
13537,15728963,Fraud Alert,Low,1.2
13538,15728963,App Bug,Medium,17.9
13539,15659710,App Bug,Low,1.9
13540,15658675,Login Issue,High,24.8
13541,15609735,App Bug,Low,2.5
13542,15609735,Billing,Medium,15.4
13543,15609735,App Bug,,32.5
13544,15771477,  App Bug  ,Critical,42.8
13545,15570145,Card Problem,Medium,9.1
13546,15570145,Loan Query,Medium,
13547,15797149,Billing,Medium,9.4
13548,15797149,Fraud Alert,Medium,8.8
13549,15797149,,High,15.3
13550,15636912,Login Issue,Low,2.4
13551,15636912,Loan Query,Low,2.9
13552,15636912,Login Issue,Medium,4.6
13553,15636912,Card Problem,Critical,35.5
13554,15687828,App Bug,Low,2.3
13555,15667424,App Bug,Low,1.1
13556,15667424,Card Problem,Medium,7.0
13557,15759872,Fraud Alert,Medium,9.2
13558,15759872,Login Issue,High,18.0
13559,15759872,App Bug,Medium,5.8
13560,15754926,Card Problem,Low,1.2
13561,42603568,Login Issue,Low,2.7
13562,15754926,Fraud Alert,Medium,10.1
13563,15687431,Login Issue,Medium,10.7
13564,15604515,Card Problem,Low,2.8
13565,15682839,Card Problem,Medium,6.8
13566,15682839,Login Issue,Unknown,1.1
13567,15624677,App Bug,Low,1.0
13568,15624677,App Bug,High,28.5
13569,15624677,Billing,High,16.1
13570,15701768,App Bug,Medium,6.4
13571,15706458,Loan Query,Low,-1
13572,15706458,Card Problem,Low,3.5
13573,15706458,Billing,Low,4.0
13574,15704053,Loan Query,Critical,
13575,15724321,Fraud Alert,Low,2.7
13576,15621815,Billing,Low,2.3
13577,15696588,Billing,Medium,5.2
13578,15696588,Login Issue,High,33.6
13579,15804295,Login Issue,Low,1.3
13580,15804295,Login Issue,Low,999.0
13581,15804295,Card Problem,Low,1.1
13582,15712536,Fraud Alert,High,31.1
13583,15712536,Loan Query,  Low  ,2.4
13584,15712536,Billing,Low,4.1
13585,15662494,Card Problem,Medium,7.2
13586,15807728,Loan Query,Medium,6.5
13587,15764916,Billing,Medium,5.0
13588,15764916,Fraud Alert,High,57.4
13589,15764916,Billing,Medium,10.2
13590,15627859,Billing,Medium,10.7
13591,15627859,billing,Low,2.7
13592,15789413,Fraud Alert,Medium,5.3
13593,15789413,Fraud Alert,High,18.9
13594,15583221,Login Issue,Medium,9.1
13595,15768495,Billing,,2.5
13596,15768495,loan query,Critical,40.2
13597,15768495,Loan Query,Medium,9.5
13598,15644103,Card Problem,MEDIUM,5.7
13599,15741197,Card Problem,Low,1.3
13600,15664547,Fraud Alert,Critical,88.2
13601,15664547,Card Problem,Low,1.3
13602,15664547,Card Problem,Medium,12.2
13603,15797293,Loan Query,Medium,4.7
13604,15572021,Fraud Alert,Medium,8.4
13605,15637461,Loan Query,Medium,7.5
13606,15637461,App Bug,High,33.9
13607,15609643,Card Problem,High,14.8
13608,15785358,Billing,Medium,4.8
13609,15785358,Fraud Alert,Medium,9.9
13610,15785358,Loan Query,Medium,8.2
13611,15785358,Card Problem,Medium,4.7
13612,15782550,App Bug,Low,2.9
13613,15782550,app bug,High,31.6
13614,15775761,Fraud Alert,Medium,19.0
13615,15775761,App Bug,Medium,18.5
13616,15775761,Loan Query,Medium,11.8
13617,15680201,Loan Query,High,29.7
13618,15680201,Billing,Low,1.9
13619,15680201,Login Issue,Medium,8.5
13620,15767594,Fraud Alert,Low,2.3
13621,15767594,Fraud Alert,High,34.8
13622,15767594,Loan Query,High,14.4
13623,15591985,Billing,Critical,91.3
13624,15591985,Billing,  Medium  ,13.5
13625,15591985,Billing,Unknown,1.3
13626,15781530,App Bug,Low,1.6
13627,15705174,Loan Query,Medium,8.6
13628,15705174,App Bug,Low,1.4
13629,15705174,Loan Query,Medium,7.8
13630,71065436,Login Issue,Low,2.4
13631,15804009,Fraud Alert,Low,2.3
13632,15804009,Billing,Low,1.6
13633,15804009,Billing,Low,2.0
13634,15804009,Fraud Alert,Medium,7.7
13635,15696047,App Bug,Medium,8.6
13636,15701160,Loan Query,Medium,5.2
13637,15701160,Login Issue,Medium,11.2
13638,15701160,Fraud Alert,Medium,4.5
13639,15632143,Fraud Alert,Low,1.1
13640,15569526,Login Issue,Low,1.2
13641,15777067,Loan Query,Medium,6.3
13642,15777067,Loan Query,High,24.4
13643,15777067,Fraud Alert,Medium,6.2
13644,15795511,FRAUD ALERT,Low,2.3
13645,15644994,Login Issue,Medium,11.7
13646,15644994,Card Problem,Low,4.6
13647,15703707,Login Issue,Medium,7.5
13648,15659327,App Bug,High,21.7
13649,15659327,App Bug,Medium,16.7
13650,15659327,Loan Query,High,24.5
13651,15771323,Fraud Alert,Medium,9.7
13652,15771323,Billing,Low,2.0
13653,15771323,Loan Query,High,33.6
13654,15771323,Fraud Alert,Low,2.4
13655,15750549,App Bug,Low,2.5
13656,15750549,Login Issue,Low,2.7
13657,15750549,App Bug,Critical,56.4
13658,15698462,Loan Query,High,35.7
13659,15744041,Login Issue,Medium,11.8
13660,15744041,Login Issue,Medium,6.0
13661,15744041,Card Problem,Low,2.3
13662,15744041,,Medium,9.4
13663,15700714,Card Problem,Medium,7.8
13664,15700714,Loan Query,Low,1.1
13665,15700714,Billing,High,19.8
13666,15777743,Login Issue,High,20.7
13667,15777743,Login Issue,Medium,10.5
13668,15623143,App Bug,Low,2.8
13669,15712568,Fraud Alert,Medium,8.7
13670,15712568,Login Issue,Low,-5.0
13671,15650424,Card Problem,Low,1.4
13672,15650424,Billing,High,36.0
13673,15650424,Fraud Alert,Low,2.0
13674,15650424,App Bug,Low,3.9
13675,15687626,Login Issue,Medium,9.8
13676,15687626,Card Problem,High,54.2
13677,15687626,Login Issue,Low,4.9
13678,15609187,Fraud Alert,Medium,5.0
13679,15609521,App Bug,Low,2.0
13680,15752626,Fraud Alert,Medium,8.8
13681,15571756,Loan Query,Low,1.9
13682,15571756,Card Problem,Low,2.6
13683,15814040,Card Problem,Medium,10.6
13684,15814040,Card Problem,Critical,54.7
13685,15814040,Login Issue,Medium,6.6
13686,15658211,Login Issue,Low,-5.0
13687,15658211,Fraud Alert,Medium,8.9
13688,15742091,Loan Query,Low,2.9
13689,15787168,Loan Query,High,23.3
13690,15772363,Loan Query,Medium,-5.0
13691,15772363,App Bug,  Medium  ,4.3
13692,15659364,App Bug,Medium,9.1
13693,15738980,Loan Query,Low,1.8
13694,15738980,Billing,Low,1.6
13695,15738980,Login Issue,Medium,8.5
13696,15738980,  Card Problem  ,Medium,8.3
13697,15794236,Login Issue,Critical,36.9
13698,15794236,Fraud Alert,Low,2.6
13699,15721383,Login Issue,Low,2.1
13700,15721383,Login Issue,Medium,4.3
13701,15721383,Card Problem,Critical,71.9
13702,15722731,Loan Query,Medium,7.0
13703,15722731,Card Problem,Low,3.3
13704,15640507,Billing,Medium,9.2
13705,15578878,Billing,Medium,8.5
13706,15578878,Fraud Alert,Critical,47.6
13707,15776558,Loan Query,Medium,Unknown
13708,15596136,Loan Query,High,34.8
13709,15596136,  Login Issue  ,High,16.0
13710,15704597,Card Problem,Medium,10.8
13711,15704597,Billing,Low,1.9
13712,15648272,Fraud Alert,Medium,4.6
13713,15594915,Billing,Low,1.2
13714,15594915,Card Problem,Low,1.7
13715,15581115,Loan Query,Low,2.4
13716,15763907,Billing,Medium,12.2
13717,15763907,Billing,Low,1.4
13718,15763907,App Bug,Low,3.5
13719,15763907,Loan Query,Medium,12.0
13720,15705994,Billing,High,29.7
13721,15772421,App Bug,Critical,70.6
13722,15711572,Login Issue,Low,2.4
13723,15711572,Login Issue,Low,2.7
13724,15711572,loan query,Low,1.2
13725,15711572,App Bug,Medium,11.0
13726,15691170,Loan Query,Medium,4.9
13727,15691170,App Bug,Low,2.6
13728,15600106,App Bug,Low,2.8
13729,15649508,Fraud Alert,High,16.6
13730,15619699,Loan Query,Low,1.9
13731,15813946,Card Problem,Low,4.0
13732,15813946,Login Issue,Low,1.0
13733,15762762,Billing,Medium,7.8
13734,15762762,Fraud Alert,Low,2.5
13735,15629793,Card Problem,Medium,11.2
13736,15629793,Loan Query,Medium,9.9
13737,15622658,Billing,High,28.3
13738,15658980,Loan Query,Critical,45.2
13739,15658980,Billing,Low,2.8
13740,15701936,App Bug,Low,4.6
13741,15701936,Card Problem,Low,3.2
13742,15701936,App Bug,Low,3.7
13743,15686917,App Bug,High,33.0
13744,15686917,Loan Query,Medium,10.8
13745,15807312,Card Problem,Low,2.0
13746,15807312,Card Problem,High,15.2
13747,15738224,Card Problem,Low,2.9
13748,15738224,Card Problem,High,20.2
13749,15738224,Billing,Critical,37.9
13750,15593283,Loan Query,Low,1.2
13751,15593283,Fraud Alert,Low,4.6
13752,15593283,Login Issue,Medium,13.7
13753,15814690,Fraud Alert,Low,3.3
13754,15814690,Login Issue,Low,4.0
13755,15807245,App Bug,Medium,10.2
13756,15799358,Loan Query,Low,2.3
13757,15799358,Card Problem,Low,3.9
13758,15799358,Billing,High,29.2
13759,15616172,,Low,1.3
13760,15616172,App Bug,Low,1.9
13761,15777958,Card Problem,Medium,9.2
13762,15777958,Loan Query,Medium,5.4
13763,15777958,Billing,Medium,8.6
13764,15809124,Card Problem,Low,2.9
13765,15616367,Billing,Medium,999.0
13766,48829444,Login Issue,Medium,17.8
13767,15616367,Billing,Low,4.5
13768,15687385,Billing,Medium,8.4
13769,15687385,Fraud Alert,Low,2.3
13770,15746704,Billing,Medium,N/A
13771,15588456,Fraud Alert,Critical,68.0
13772,15664035,Login Issue,Critical,28.3
13773,15664035,Login Issue,Low,2.4
13774,15664035,Loan Query,Low,2.3
13775,15776211,Billing,Critical,65.3
13776,15792077,Card Problem,High,28.1
13777,15792077,Loan Query,Low,2.1
13778,15792077,Loan Query,Medium,10.8
13779,15718765,Fraud Alert,High,38.4
13780,15718765,Fraud Alert,Medium,11.5
13781,15718765,FRAUD ALERT,Low,1.7
13782,15576615,App Bug,Medium,10.3
13783,15752650,Loan Query,Medium,11.9
13784,15752650,Login Issue,High,21.3
13785,15752650,Fraud Alert,NULL,2.1
13786,15752650,Loan Query,Low,1.6
ticket_13787,15797502,Loan Query,Low,1.3
13788,15687329,Fraud Alert,High,45.7
13789,15687329,App Bug,Low,4.1
13790,15779423,Card Problem,Low,2.5
13791,15619514,Card Problem,Medium,6.2
13792,15615430,Loan Query,Low,3.8
13793,15615430,Loan Query,Low,1.9
13794,15615430,App Bug,Low,1.0
13795,15716431,Card Problem,Medium,11.2
13796,15798341,Login Issue,High,17.3
13797,15798341,Billing,Low,1.9
13798,15726179,Fraud Alert,Low,2.1
13799,15726179,Fraud Alert,High,43.4
13800,15652999,Login Issue,Low,1.1
13801,15652999,Loan Query,Medium,6.1
13802,15632446,Card Problem,Low,1.4
13803,15632446,App Bug,Medium,9.8
13804,15632446,Card Problem,Low,2.5
13805,15620936,Loan Query,High,28.2
13806,15620936,Fraud Alert,Medium,8.8
13807,15587640,Billing,low,1.8
13808,15587640,Card Problem,Medium,9.5
13809,15648032,Card Problem,Medium,9.1
13810,15572182,Billing,Medium,5.3
13811,15572182,Fraud Alert,High,13.1
13812,15572182,App Bug,Medium,5.4
13813,15770041,Fraud Alert,Medium,7.3
13814,15770041,Card Problem,Low,2.9
13815,15770041,Billing,High,18.5
13816,15669414,Fraud Alert,High,51.8
13817,15669414,App Bug,Low,1.3
13818,15669414,Card Problem,Low,1.2
13819,15777054,Loan Query,High,35.5
13820,15785490,Billing,High,34.5
13821,15577695,Billing,Low,1.0
13822,15686974,Card Problem,Medium,19.3
13823,96592750,Loan Query,Low,2.4
13824,15574584,Loan Query,High,28.2
13825,15711489,App Bug,Critical,53.0
13826,15711489,Loan Query,Low,1.5
13827,15711489,Billing,Medium,7.4
13828,15731755,Fraud Alert,Low,2.5
13829,15796370,Card Problem,Medium,7.9
13830,15598331,Card Problem,Medium,8.9
13831,15598331,Login Issue,High,26.3
13832,15704795,Billing,Low,1.7
13833,15796764,Fraud Alert,High,25.8
13834,15796764,Card Problem,Medium,16.2
13835,15796764,Login Issue,Low,1.6
13836,15796764,Fraud Alert,Medium,12.5
13837,15589420,Fraud Alert,Low,2.4
13838,15589420,Fraud Alert,Low,2.6
13839,15746569,Billing,Low,2.1
13840,15746569,Billing,High,48.1
13841,15746569,Login Issue,High,56.1
13842,15811594,Login Issue,Low,1.5
13843,15811594,Login Issue,High,19.1
13844,15811594,Billing,High,30.8
13845,15811594,Loan Query,Low,2.3
13846,15802909,Card Problem,Medium,8.8
13847,15797665,Fraud Alert,Medium,5.6
13848,15797665,Login Issue,Low,2.1
13849,15778959,App Bug,Low,2.6
13850,15722532,Login Issue,Medium,5.1
13851,15784124,Billing,Medium,8.4
13852,15784124,App Bug,Medium,14.4
13853,15776518,Fraud Alert,Critical,47.6
13854,15776518,Fraud Alert,Low,1.4
13855,15611247,,High,17.6
13856,15773338,Loan Query,High,21.7
13857,15773338,App Bug,High,27.3
13858,15784042,Fraud Alert,Low,3.1
13859,15776229,Billing,Low,2.5
13860,15776229,Loan Query,Low,2.4
13861,15776229,App Bug,Low,2.1
13862,15655903,Login Issue,High,18.4
13863,15590177,Billing,Medium,4.6
13864,15568876,Loan Query,Medium,11.8
13865,15813140,Login Issue,Medium,8.1
13866,15813140,Login Issue,Low,1.6
13867,15770516,Billing,Low,-5.0
13868,15770516,Card Problem,Critical,56.7
13869,15755731,Card Problem,High,50.6
13870,15755731,Card Problem,Low,2.0
13871,15574480,Loan Query,Critical,32.1
13872,15798084,Fraud Alert,Medium,11.1
13873,15798084,Loan Query,Low,2.5
13874,15798084,Billing,Low,2.1
13875,15798084,Billing,Medium,7.6
13876,15673020,Card Problem,High,41.8
13877,15673020,App Bug,High,31.9
13878,15673020,Card Problem,Critical,109.2
13879,15643575,Login Issue,Low,1.9
13880,15786789,Fraud Alert,High,25.2
13881,15786789,Loan Query,High,23.8
13882,15786789,Login Issue,Low,2.6
13883,15786789,Billing,Low,2.4
13884,15578865,Billing,Low,1.8
13885,54138198,Loan Query,Low,4.2
13886,15578865,Login Issue,Low,2.9
13887,15603674,App Bug,Medium,
13888,15759915,Unknown,Low,1.7
13889,15696388,Login Issue,Low,2.4
13890,15696388,Card Problem,Low,2.7
13891,15713604,Card Problem,Low,2.3
13892,15713604,Fraud Alert,Medium,10.6
13893,15647800,Login Issue,High,23.0
